company_name,order_time,product_name,price,quantity,total_price,customer_count,day_of_week,hour
Max Way,2026-02-26 08:00:10,Lavash,31500,5,157500,1,Thursday,8
KFC,2026-03-02 08:49:55,Hot-dog,19000,3,57000,1,Monday,8
Feed Up,2026-03-10 14:16:45,Burger,24000,2,48000,1,Tuesday,14
Evos,2026-03-02 09:49:06,Fries,22000,2,44000,2,Monday,9
Evos,2026-02-27 20:15:02,Burger,37000,2,74000,3,Friday,20
Evos,2026-02-27 19:45:47,Cola,17500,2,35000,1,Friday,19
Oqtepa Lavash,2026-03-06 07:23:07,Hot-dog,23000,3,69000,1,Friday,7
Evos,2026-02-27 13:56:29,Burger,31000,3,93000,1,Friday,13
Evos,2026-03-08 11:50:19,Burger,29500,2,59000,1,Sunday,11
Max Way,2026-03-03 21:48:50,Hot-dog,18500,1,18500,3,Tuesday,21
Evos,2026-03-16 18:00:21,Pizza,30000,3,90000,1,Monday,18
KFC,2026-03-03 22:26:31,Burger,23500,5,117500,1,Tuesday,22
Oqtepa Lavash,2026-03-04 20:26:44,Lavash,29500,2,59000,2,Wednesday,20
Max Way,2026-03-16 13:37:36,Burger,23500,2,47000,3,Monday,13
Evos,2026-03-07 19:44:53,Lavash,35500,1,35500,1,Saturday,19
Evos,2026-03-01 19:06:09,Cola,15000,1,15000,1,Sunday,19
Oqtepa Lavash,2026-03-26 10:19:29,Burger,30000,4,120000,1,Thursday,10
KFC,2026-03-18 16:13:53,Burger,32000,1,32000,2,Wednesday,16
Feed Up,2026-02-27 12:52:11,Burger,22500,5,112500,2,Friday,12
Max Way,2026-02-28 07:50:08,Pizza,31500,1,31500,2,Saturday,7
Feed Up,2026-03-22 12:40:41,Lavash,25000,2,50000,1,Sunday,12
KFC,2026-02-28 21:28:51,Lavash,26000,1,26000,2,Saturday,21
KFC,2026-03-25 05:59:36,Lavash,30500,4,122000,1,Wednesday,5
Evos,2026-03-02 11:11:17,Hot-dog,19000,2,38000,1,Monday,11
Max Way,2026-03-16 14:56:35,Pizza,37500,1,37500,1,Monday,14
Evos,2026-03-23 14:40:51,Lavash,32500,3,97500,3,Monday,14
KFC,2026-03-14 14:58:36,Burger,38000,1,38000,1,Saturday,14
Evos,2026-02-27 19:17:03,Pizza,37500,2,75000,2,Friday,19
Feed Up,2026-02-28 18:17:34,Cola,18000,3,54000,2,Saturday,18
KFC,2026-03-14 22:24:22,Cola,18000,5,90000,1,Saturday,22
Evos,2026-03-20 12:37:01,Burger,33000,5,165000,1,Friday,12
Max Way,2026-03-27 20:31:34,Lavash,28500,1,28500,1,Friday,20
Evos,2026-02-26 14:21:58,Pizza,39500,1,39500,1,Thursday,14
KFC,2026-03-22 12:01:09,Fries,19500,3,58500,1,Sunday,12
Evos,2026-03-08 07:45:42,Burger,34500,2,69000,1,Sunday,7
Oqtepa Lavash,2026-03-19 13:40:31,Cola,17500,1,17500,2,Thursday,13
Max Way,2026-03-15 12:42:37,Fries,21500,1,21500,1,Sunday,12
KFC,2026-03-19 21:36:25,Lavash,36000,5,180000,1,Thursday,21
Max Way,2026-03-26 11:36:06,Cola,16500,1,16500,2,Thursday,11
Evos,2026-03-02 20:05:52,Cola,17500,3,52500,2,Monday,20
Oqtepa Lavash,2026-03-04 18:22:16,Lavash,25500,3,76500,1,Wednesday,18
Oqtepa Lavash,2026-03-02 13:56:24,Burger,33000,2,66000,1,Monday,13
Oqtepa Lavash,2026-03-16 18:10:28,Fries,15500,3,46500,1,Monday,18
Evos,2026-03-01 12:56:24,Lavash,26500,3,79500,1,Sunday,12
Feed Up,2026-03-15 16:30:45,Lavash,24000,2,48000,2,Sunday,16
Max Way,2026-02-27 12:12:26,Burger,30000,3,90000,1,Friday,12
Evos,2026-03-14 14:03:23,Burger,22000,2,44000,1,Saturday,14
Max Way,2026-03-03 02:10:40,Pizza,34500,5,172500,1,Tuesday,2
Evos,2026-03-11 21:16:05,Hot-dog,23500,2,47000,1,Wednesday,21
Oqtepa Lavash,2026-02-27 13:16:14,Lavash,28000,2,56000,1,Friday,13
KFC,2026-03-17 19:26:48,Lavash,33000,1,33000,1,Tuesday,19
Oqtepa Lavash,2026-03-26 18:59:30,Burger,29500,2,59000,1,Thursday,18
Feed Up,2026-03-13 21:51:36,Hot-dog,17000,1,17000,2,Friday,21
Evos,2026-03-26 19:08:02,Cola,16500,1,16500,2,Thursday,19
Evos,2026-03-01 16:20:58,Fries,20500,4,82000,1,Sunday,16
Oqtepa Lavash,2026-03-07 11:29:58,Burger,22000,3,66000,2,Saturday,11
Max Way,2026-03-09 09:37:37,Burger,25000,4,100000,1,Monday,9
Evos,2026-03-14 12:26:16,Burger,34000,3,102000,1,Saturday,12
Oqtepa Lavash,2026-03-09 16:43:44,Lavash,30000,1,30000,2,Monday,16
Oqtepa Lavash,2026-03-20 21:57:23,Lavash,24000,1,24000,2,Friday,21
Oqtepa Lavash,2026-03-22 18:55:14,Fries,16000,1,16000,2,Sunday,18
KFC,2026-03-19 16:05:12,Burger,36000,1,36000,2,Thursday,16
KFC,2026-03-23 20:32:50,Hot-dog,17500,1,17500,2,Monday,20
Oqtepa Lavash,2026-03-13 15:11:12,Hot-dog,18000,4,72000,1,Friday,15
Oqtepa Lavash,2026-03-18 11:52:29,Fries,19000,2,38000,3,Wednesday,11
KFC,2026-03-12 13:55:30,Lavash,33000,2,66000,1,Thursday,13
KFC,2026-03-22 07:01:24,Lavash,24500,1,24500,1,Sunday,7
Feed Up,2026-03-16 18:17:41,Fries,18000,2,36000,2,Monday,18
Feed Up,2026-03-12 08:11:38,Hot-dog,15000,1,15000,1,Thursday,8
Feed Up,2026-03-19 11:57:24,Hot-dog,20500,2,41000,1,Thursday,11
Oqtepa Lavash,2026-03-15 15:00:32,Burger,33500,2,67000,1,Sunday,15
Oqtepa Lavash,2026-03-12 12:17:40,Hot-dog,20000,4,80000,1,Thursday,12
KFC,2026-03-07 09:48:15,Fries,22000,1,22000,2,Saturday,9
KFC,2026-03-07 09:01:41,Burger,37500,5,187500,1,Saturday,9
Oqtepa Lavash,2026-02-27 18:36:52,Burger,28000,2,56000,2,Friday,18
KFC,2026-03-12 21:22:32,Pizza,34500,4,138000,2,Thursday,21
Feed Up,2026-02-28 08:16:46,Lavash,32500,3,97500,1,Saturday,8
Max Way,2026-02-28 12:47:55,Burger,31500,2,63000,2,Saturday,12
Oqtepa Lavash,2026-03-11 08:03:55,Pizza,40000,2,80000,3,Wednesday,8
Evos,2026-03-13 20:24:33,Fries,17000,2,34000,2,Friday,20
Evos,2026-03-08 23:57:58,Cola,16500,1,16500,2,Sunday,23
Evos,2026-03-07 23:20:40,Lavash,24500,1,24500,1,Saturday,23
KFC,2026-03-21 14:48:49,Lavash,25000,1,25000,1,Saturday,14
Oqtepa Lavash,2026-03-12 00:34:12,Burger,33500,5,167500,2,Thursday,0
KFC,2026-02-26 00:46:15,Burger,29000,3,87000,1,Thursday,0
Evos,2026-03-15 09:52:02,Burger,31500,5,157500,1,Sunday,9
Max Way,2026-03-10 18:08:21,Burger,37500,2,75000,1,Tuesday,18
Feed Up,2026-03-09 11:46:08,Fries,16500,3,49500,1,Monday,11
Evos,2026-03-16 03:56:40,Burger,30000,3,90000,2,Monday,3
Max Way,2026-03-01 20:03:44,Lavash,25500,2,51000,1,Sunday,20
Max Way,2026-03-01 18:40:00,Burger,31500,2,63000,1,Sunday,18
Max Way,2026-03-18 13:57:06,Pizza,38000,3,114000,1,Wednesday,13
Evos,2026-03-03 10:16:53,Lavash,32000,5,160000,1,Tuesday,10
Oqtepa Lavash,2026-03-14 21:44:59,Lavash,31500,1,31500,1,Saturday,21
Max Way,2026-03-22 18:09:05,Fries,21000,2,42000,2,Sunday,18
Evos,2026-03-04 23:18:16,Lavash,31000,1,31000,2,Wednesday,23
Feed Up,2026-03-08 18:27:47,Fries,15500,1,15500,2,Sunday,18
Evos,2026-03-17 09:22:57,Fries,18500,5,92500,1,Tuesday,9
KFC,2026-03-08 08:25:29,Burger,30500,4,122000,2,Sunday,8
Oqtepa Lavash,2026-03-23 09:08:44,Burger,23500,5,117500,2,Monday,9
Evos,2026-03-12 15:28:11,Fries,19500,2,39000,1,Thursday,15
Evos,2026-03-22 22:08:30,Hot-dog,22500,1,22500,1,Sunday,22
Evos,2026-03-07 18:43:33,Lavash,36000,3,108000,2,Saturday,18
Evos,2026-03-23 14:44:44,Cola,17000,1,17000,2,Monday,14
Evos,2026-03-17 12:53:52,Burger,23500,1,23500,3,Tuesday,12
Max Way,2026-03-12 09:48:31,Burger,32000,1,32000,3,Thursday,9
Evos,2026-03-16 13:15:05,Lavash,31000,2,62000,1,Monday,13
Evos,2026-03-07 22:47:41,Burger,22500,1,22500,1,Saturday,22
Max Way,2026-02-28 16:39:40,Lavash,28500,4,114000,1,Saturday,16
Max Way,2026-03-08 20:52:14,Burger,36500,1,36500,2,Sunday,20
Max Way,2026-03-08 13:06:48,Hot-dog,18500,1,18500,1,Sunday,13
Max Way,2026-03-14 12:06:02,Hot-dog,17500,2,35000,2,Saturday,12
KFC,2026-03-05 10:07:59,Burger,34500,1,34500,2,Thursday,10
Evos,2026-03-20 04:40:53,Burger,25500,3,76500,1,Friday,4
Max Way,2026-03-01 14:33:47,Cola,15000,2,30000,1,Sunday,14
Max Way,2026-03-21 21:44:37,Cola,15500,3,46500,1,Saturday,21
Oqtepa Lavash,2026-03-23 14:24:26,Pizza,39500,4,158000,2,Monday,14
Oqtepa Lavash,2026-03-26 13:08:08,Cola,16500,2,33000,2,Thursday,13
Max Way,2026-03-14 12:47:59,Fries,19000,2,38000,1,Saturday,12
Max Way,2026-03-08 18:45:41,Burger,27500,2,55000,2,Sunday,18
Oqtepa Lavash,2026-03-08 14:36:42,Lavash,35000,2,70000,2,Sunday,14
KFC,2026-03-22 19:33:06,Burger,22500,2,45000,1,Sunday,19
Evos,2026-03-21 22:43:16,Lavash,26000,4,104000,2,Saturday,22
Oqtepa Lavash,2026-02-27 20:06:39,Hot-dog,23500,4,94000,2,Friday,20
Max Way,2026-03-21 19:18:44,Lavash,34500,1,34500,1,Saturday,19
Oqtepa Lavash,2026-03-18 21:03:00,Hot-dog,19000,1,19000,2,Wednesday,21
Feed Up,2026-03-04 17:45:41,Burger,33500,3,100500,1,Wednesday,17
Max Way,2026-03-26 11:11:43,Hot-dog,16000,1,16000,1,Thursday,11
Max Way,2026-03-10 14:08:10,Burger,30000,1,30000,1,Tuesday,14
Feed Up,2026-03-25 16:49:59,Lavash,34000,2,68000,2,Wednesday,16
Max Way,2026-03-08 19:20:33,Pizza,33500,5,167500,1,Sunday,19
KFC,2026-03-14 13:22:14,Lavash,27000,3,81000,1,Saturday,13
Oqtepa Lavash,2026-03-15 13:35:52,Cola,18000,5,90000,1,Sunday,13
Max Way,2026-03-24 16:39:15,Burger,23000,3,69000,1,Tuesday,16
Feed Up,2026-03-08 14:18:01,Cola,17000,4,68000,1,Sunday,14
KFC,2026-02-27 21:12:20,Burger,38000,1,38000,1,Friday,21
Feed Up,2026-03-14 17:13:42,Hot-dog,18000,4,72000,1,Saturday,17
Evos,2026-03-18 22:49:27,Burger,24000,3,72000,1,Wednesday,22
Oqtepa Lavash,2026-02-28 05:50:16,Burger,24000,2,48000,1,Saturday,5
Evos,2026-03-16 13:01:24,Burger,25500,2,51000,2,Monday,13
Max Way,2026-03-15 18:04:22,Hot-dog,23000,1,23000,2,Sunday,18
Oqtepa Lavash,2026-03-21 13:25:52,Lavash,34500,1,34500,1,Saturday,13
Evos,2026-03-21 20:18:40,Hot-dog,17000,1,17000,2,Saturday,20
Feed Up,2026-03-16 21:00:35,Fries,21500,2,43000,1,Monday,21
Evos,2026-03-14 21:19:13,Pizza,35500,1,35500,3,Saturday,21
KFC,2026-03-03 16:16:12,Lavash,25500,1,25500,2,Tuesday,16
KFC,2026-03-25 23:29:41,Fries,19000,1,19000,2,Wednesday,23
Evos,2026-03-15 21:22:08,Lavash,34500,3,103500,1,Sunday,21
Max Way,2026-03-07 13:39:42,Fries,17000,3,51000,1,Saturday,13
Max Way,2026-03-26 09:20:15,Fries,21000,1,21000,2,Thursday,9
Oqtepa Lavash,2026-03-01 19:56:30,Fries,18500,2,37000,2,Sunday,19
Max Way,2026-03-16 07:17:54,Lavash,26000,4,104000,1,Monday,7
KFC,2026-03-19 21:54:32,Pizza,40000,1,40000,1,Thursday,21
Oqtepa Lavash,2026-03-24 14:34:57,Pizza,38500,2,77000,2,Tuesday,14
Oqtepa Lavash,2026-03-21 19:18:08,Lavash,31000,2,62000,1,Saturday,19
Oqtepa Lavash,2026-03-05 21:39:43,Lavash,26500,3,79500,1,Thursday,21
Evos,2026-03-14 20:09:47,Pizza,37500,4,150000,1,Saturday,20
KFC,2026-03-06 11:42:13,Lavash,32000,4,128000,1,Friday,11
Oqtepa Lavash,2026-02-27 22:20:06,Burger,30500,4,122000,1,Friday,22
Max Way,2026-03-16 12:41:57,Lavash,25000,2,50000,1,Monday,12
Feed Up,2026-03-08 20:31:50,Burger,37000,4,148000,1,Sunday,20
Feed Up,2026-03-04 14:17:13,Burger,26500,1,26500,1,Wednesday,14
KFC,2026-03-04 19:46:07,Lavash,31500,3,94500,1,Wednesday,19
Max Way,2026-03-09 11:08:36,Pizza,39000,1,39000,2,Monday,11
Evos,2026-02-28 11:11:33,Pizza,36000,2,72000,1,Saturday,11
Evos,2026-03-17 11:05:13,Hot-dog,22000,2,44000,1,Tuesday,11
Max Way,2026-03-09 09:37:52,Lavash,36000,1,36000,2,Monday,9
Oqtepa Lavash,2026-03-08 13:37:04,Hot-dog,18500,2,37000,1,Sunday,13
Evos,2026-03-24 18:52:09,Burger,25000,1,25000,3,Tuesday,18
Max Way,2026-03-14 19:05:30,Fries,20000,1,20000,1,Saturday,19
KFC,2026-03-21 17:33:26,Fries,17500,4,70000,2,Saturday,17
Oqtepa Lavash,2026-03-12 19:22:37,Cola,18000,3,54000,2,Thursday,19
KFC,2026-03-01 14:14:58,Lavash,25000,1,25000,2,Sunday,14
Oqtepa Lavash,2026-03-19 19:36:33,Lavash,25500,2,51000,1,Thursday,19
Evos,2026-03-09 08:27:41,Fries,19500,1,19500,2,Monday,8
Oqtepa Lavash,2026-03-06 18:48:13,Burger,35000,2,70000,1,Friday,18
Evos,2026-03-12 23:36:22,Pizza,36000,3,108000,2,Thursday,23
Max Way,2026-03-11 18:10:06,Hot-dog,18000,2,36000,2,Wednesday,18
KFC,2026-03-18 05:24:40,Pizza,30000,3,90000,2,Wednesday,5
Oqtepa Lavash,2026-02-28 11:23:05,Pizza,39500,1,39500,1,Saturday,11
Feed Up,2026-03-13 18:38:03,Pizza,32500,3,97500,1,Friday,18
Evos,2026-03-21 11:02:50,Pizza,39500,2,79000,2,Saturday,11
Max Way,2026-03-08 18:10:05,Pizza,34000,3,102000,1,Sunday,18
Oqtepa Lavash,2026-03-13 19:04:58,Pizza,31000,2,62000,2,Friday,19
Max Way,2026-03-08 20:14:38,Pizza,33000,2,66000,1,Sunday,20
Evos,2026-03-13 14:32:18,Lavash,29000,5,145000,2,Friday,14
Feed Up,2026-03-21 15:44:28,Fries,18000,2,36000,2,Saturday,15
KFC,2026-03-11 13:37:55,Cola,15000,2,30000,1,Wednesday,13
Oqtepa Lavash,2026-03-04 18:51:20,Hot-dog,21500,5,107500,1,Wednesday,18
Evos,2026-03-05 07:43:47,Fries,21500,2,43000,1,Thursday,7
Evos,2026-03-04 15:11:47,Burger,28000,2,56000,1,Wednesday,15
KFC,2026-03-03 10:15:53,Fries,19500,2,39000,2,Tuesday,10
Evos,2026-03-26 14:00:48,Lavash,32500,5,162500,2,Thursday,14
Oqtepa Lavash,2026-03-24 20:36:55,Burger,30500,2,61000,3,Tuesday,20
Feed Up,2026-03-04 15:03:33,Burger,35500,2,71000,1,Wednesday,15
Max Way,2026-03-18 10:07:44,Burger,36500,1,36500,1,Wednesday,10
Max Way,2026-02-28 12:55:16,Burger,27500,2,55000,1,Saturday,12
Oqtepa Lavash,2026-03-08 14:13:26,Pizza,35500,2,71000,1,Sunday,14
Oqtepa Lavash,2026-03-27 18:52:06,Pizza,34000,3,102000,1,Friday,18
KFC,2026-03-21 19:30:51,Lavash,24000,1,24000,1,Saturday,19
Feed Up,2026-03-13 18:50:31,Fries,17000,1,17000,2,Friday,18
Evos,2026-03-02 11:16:30,Lavash,34000,1,34000,2,Monday,11
Evos,2026-03-14 19:22:01,Burger,35000,1,35000,2,Saturday,19
Feed Up,2026-03-14 17:11:49,Lavash,28500,2,57000,2,Saturday,17
Max Way,2026-03-23 12:18:29,Hot-dog,17000,4,68000,2,Monday,12
Feed Up,2026-03-15 13:58:04,Burger,24500,1,24500,1,Sunday,13
Oqtepa Lavash,2026-03-06 17:17:56,Burger,36000,3,108000,3,Friday,17
KFC,2026-03-11 09:54:01,Burger,26000,3,78000,2,Wednesday,9
Feed Up,2026-02-28 09:06:06,Hot-dog,16000,4,64000,1,Saturday,9
Evos,2026-03-13 23:06:16,Hot-dog,17000,1,17000,3,Friday,23
Oqtepa Lavash,2026-03-20 13:08:08,Lavash,32000,4,128000,1,Friday,13
Max Way,2026-03-07 14:55:34,Fries,22000,1,22000,1,Saturday,14
Feed Up,2026-03-02 16:40:47,Hot-dog,24000,2,48000,2,Monday,16
Max Way,2026-03-12 11:05:28,Fries,17000,2,34000,1,Thursday,11
Oqtepa Lavash,2026-03-22 20:22:18,Lavash,31500,2,63000,2,Sunday,20
Max Way,2026-03-07 19:51:18,Hot-dog,18500,3,55500,1,Saturday,19
Evos,2026-03-10 11:45:47,Fries,20000,2,40000,1,Tuesday,11
Oqtepa Lavash,2026-03-05 19:58:39,Burger,30500,1,30500,2,Thursday,19
KFC,2026-03-22 10:18:07,Burger,36500,2,73000,1,Sunday,10
Max Way,2026-02-26 05:34:01,Lavash,26500,5,132500,1,Thursday,5
Evos,2026-02-26 07:00:31,Burger,28500,2,57000,1,Thursday,7
KFC,2026-03-11 19:21:05,Cola,18000,3,54000,1,Wednesday,19
Oqtepa Lavash,2026-03-14 10:57:53,Burger,30000,3,90000,2,Saturday,10
Evos,2026-03-05 19:28:15,Hot-dog,15500,1,15500,2,Thursday,19
Evos,2026-03-03 13:19:59,Pizza,35000,1,35000,2,Tuesday,13
KFC,2026-03-01 14:19:12,Pizza,35500,4,142000,2,Sunday,14
Evos,2026-03-16 12:10:50,Lavash,28000,2,56000,1,Monday,12
Evos,2026-03-15 18:44:38,Cola,15500,2,31000,1,Sunday,18
Evos,2026-03-15 21:48:40,Lavash,24500,1,24500,2,Sunday,21
KFC,2026-03-01 11:35:50,Hot-dog,20500,3,61500,1,Sunday,11
Evos,2026-03-08 08:57:02,Hot-dog,22500,3,67500,1,Sunday,8
Max Way,2026-03-14 14:20:46,Burger,36500,1,36500,2,Saturday,14
Feed Up,2026-02-28 09:18:52,Pizza,34000,2,68000,1,Saturday,9
KFC,2026-03-19 20:39:54,Burger,33500,3,100500,1,Thursday,20
KFC,2026-03-14 13:33:43,Pizza,37500,3,112500,1,Saturday,13
Oqtepa Lavash,2026-03-07 07:42:04,Burger,23000,4,92000,1,Saturday,7
Feed Up,2026-03-12 07:36:41,Lavash,30000,3,90000,1,Thursday,7
KFC,2026-03-08 16:04:00,Lavash,27000,3,81000,3,Sunday,16
KFC,2026-03-16 12:47:56,Burger,35000,4,140000,2,Monday,12
Evos,2026-03-14 19:53:19,Pizza,31000,5,155000,3,Saturday,19
Evos,2026-03-14 10:33:42,Hot-dog,18500,2,37000,3,Saturday,10
Max Way,2026-03-20 19:36:22,Pizza,37000,3,111000,1,Friday,19
Evos,2026-03-14 14:42:10,Hot-dog,23500,5,117500,1,Saturday,14
Oqtepa Lavash,2026-03-27 12:23:26,Burger,35500,4,142000,1,Friday,12
Evos,2026-03-08 14:47:16,Pizza,35500,5,177500,1,Sunday,14
Oqtepa Lavash,2026-03-27 16:33:08,Hot-dog,19500,1,19500,3,Friday,16
Evos,2026-03-21 21:52:17,Burger,38000,2,76000,3,Saturday,21
Evos,2026-03-08 08:23:56,Lavash,33000,1,33000,1,Sunday,8
Oqtepa Lavash,2026-03-14 11:04:46,Pizza,35000,3,105000,1,Saturday,11
KFC,2026-03-14 21:38:41,Hot-dog,19500,1,19500,2,Saturday,21
Oqtepa Lavash,2026-03-25 12:56:52,Hot-dog,21500,2,43000,2,Wednesday,12
Feed Up,2026-03-16 16:00:40,Lavash,36000,2,72000,1,Monday,16
Max Way,2026-03-14 12:44:14,Burger,26500,1,26500,2,Saturday,12
Oqtepa Lavash,2026-03-15 14:14:27,Burger,31000,3,93000,1,Sunday,14
Oqtepa Lavash,2026-03-20 14:16:05,Burger,34500,2,69000,2,Friday,14
Evos,2026-03-14 14:41:36,Lavash,27000,2,54000,3,Saturday,14
Max Way,2026-03-06 13:43:59,Lavash,33000,1,33000,2,Friday,13
Oqtepa Lavash,2026-03-07 15:01:49,Burger,31500,1,31500,1,Saturday,15
KFC,2026-03-15 13:59:52,Fries,16500,1,16500,1,Sunday,13
KFC,2026-03-01 05:39:59,Fries,16000,4,64000,2,Sunday,5
Evos,2026-03-01 13:01:21,Hot-dog,18000,3,54000,1,Sunday,13
Max Way,2026-03-14 16:09:44,Hot-dog,15000,2,30000,3,Saturday,16
Max Way,2026-02-28 10:44:39,Lavash,28000,1,28000,2,Saturday,10
Evos,2026-03-06 20:42:23,Burger,25000,1,25000,2,Friday,20
Max Way,2026-03-08 22:06:57,Lavash,29000,2,58000,1,Sunday,22
Evos,2026-03-26 14:45:01,Lavash,24500,1,24500,1,Thursday,14
Oqtepa Lavash,2026-03-02 12:22:22,Burger,31500,1,31500,3,Monday,12
Max Way,2026-03-15 20:56:52,Fries,15000,5,75000,3,Sunday,20
Evos,2026-03-09 08:46:24,Burger,29000,2,58000,1,Monday,8
Oqtepa Lavash,2026-03-15 13:08:13,Burger,26000,2,52000,2,Sunday,13
Evos,2026-03-18 21:58:08,Lavash,30500,5,152500,3,Wednesday,21
Evos,2026-03-24 12:35:34,Cola,17500,1,17500,1,Tuesday,12
Feed Up,2026-03-21 20:26:26,Hot-dog,19500,2,39000,3,Saturday,20
Feed Up,2026-03-06 19:06:08,Cola,15500,1,15500,3,Friday,19
Max Way,2026-03-15 16:14:43,Pizza,30000,2,60000,2,Sunday,16
Oqtepa Lavash,2026-03-15 18:23:11,Burger,34000,2,68000,1,Sunday,18
Evos,2026-03-21 01:17:26,Lavash,27500,3,82500,3,Saturday,1
KFC,2026-03-25 23:55:39,Lavash,31500,3,94500,2,Wednesday,23
Feed Up,2026-03-21 16:52:24,Burger,32000,2,64000,3,Saturday,16
Max Way,2026-03-16 18:02:33,Burger,25000,2,50000,2,Monday,18
Evos,2026-03-13 13:47:02,Cola,17000,2,34000,2,Friday,13
Feed Up,2026-03-10 20:49:52,Lavash,28500,2,57000,1,Tuesday,20
Max Way,2026-03-13 09:53:41,Lavash,31000,1,31000,1,Friday,9
Evos,2026-03-24 14:25:26,Pizza,35000,2,70000,1,Tuesday,14
Max Way,2026-03-03 13:16:20,Hot-dog,17500,3,52500,1,Tuesday,13
Evos,2026-03-08 14:24:46,Burger,38000,2,76000,1,Sunday,14
Max Way,2026-03-02 12:55:42,Lavash,26000,1,26000,1,Monday,12
KFC,2026-03-07 18:28:18,Lavash,34000,1,34000,2,Saturday,18
Feed Up,2026-03-21 01:31:54,Lavash,31500,2,63000,1,Saturday,1
Feed Up,2026-03-15 14:26:28,Lavash,25000,2,50000,1,Sunday,14
Feed Up,2026-03-16 20:13:03,Lavash,26500,1,26500,2,Monday,20
Evos,2026-03-17 20:19:21,Fries,22000,1,22000,1,Tuesday,20
Feed Up,2026-03-06 18:44:38,Lavash,33000,3,99000,1,Friday,18
Oqtepa Lavash,2026-03-25 07:19:20,Pizza,35500,4,142000,2,Wednesday,7
KFC,2026-02-28 13:07:44,Fries,21500,1,21500,1,Saturday,13
Max Way,2026-03-15 08:46:40,Hot-dog,23000,5,115000,1,Sunday,8
KFC,2026-03-27 11:38:54,Cola,16000,1,16000,1,Friday,11
Max Way,2026-03-15 14:46:40,Cola,16500,2,33000,1,Sunday,14
Max Way,2026-03-27 00:01:29,Hot-dog,16500,3,49500,1,Friday,0
Max Way,2026-02-27 12:51:40,Burger,28500,1,28500,1,Friday,12
Oqtepa Lavash,2026-03-07 14:20:49,Hot-dog,15000,1,15000,1,Saturday,14
Oqtepa Lavash,2026-03-26 20:12:21,Pizza,35000,4,140000,1,Thursday,20
Oqtepa Lavash,2026-03-01 09:29:57,Lavash,32500,4,130000,1,Sunday,9
KFC,2026-02-28 14:36:46,Cola,17500,1,17500,1,Saturday,14
Evos,2026-03-21 20:22:04,Hot-dog,17000,1,17000,1,Saturday,20
Feed Up,2026-03-22 15:24:11,Pizza,39500,1,39500,2,Sunday,15
Oqtepa Lavash,2026-03-19 11:05:31,Fries,22000,1,22000,1,Thursday,11
Feed Up,2026-03-07 08:50:02,Lavash,36000,1,36000,1,Saturday,8
Max Way,2026-03-24 09:21:59,Hot-dog,22500,3,67500,1,Tuesday,9
KFC,2026-03-23 20:33:43,Lavash,26000,1,26000,1,Monday,20
Oqtepa Lavash,2026-03-01 12:02:43,Fries,21500,2,43000,1,Sunday,12
Oqtepa Lavash,2026-03-13 18:19:01,Lavash,33000,3,99000,2,Friday,18
Evos,2026-03-06 14:49:28,Lavash,34500,1,34500,1,Friday,14
Oqtepa Lavash,2026-03-15 14:13:34,Lavash,29500,2,59000,1,Sunday,14
Feed Up,2026-03-14 09:19:39,Fries,22000,1,22000,1,Saturday,9
Evos,2026-03-17 08:03:05,Burger,35500,2,71000,2,Tuesday,8
Feed Up,2026-03-18 13:22:19,Pizza,35000,3,105000,2,Wednesday,13
Max Way,2026-03-27 19:29:36,Burger,26000,1,26000,2,Friday,19
KFC,2026-03-07 17:49:29,Lavash,31500,1,31500,1,Saturday,17
Feed Up,2026-03-24 13:44:58,Pizza,35000,3,105000,2,Tuesday,13
Oqtepa Lavash,2026-03-12 12:29:54,Lavash,26500,1,26500,1,Thursday,12
Max Way,2026-03-09 18:06:20,Burger,24000,3,72000,1,Monday,18
Oqtepa Lavash,2026-03-15 14:30:24,Burger,24000,2,48000,2,Sunday,14
Max Way,2026-03-10 19:34:44,Hot-dog,18500,1,18500,2,Tuesday,19
KFC,2026-03-22 08:38:29,Hot-dog,20000,2,40000,2,Sunday,8
Evos,2026-02-28 08:52:38,Cola,18000,3,54000,1,Saturday,8
Max Way,2026-03-04 09:37:57,Lavash,36000,2,72000,1,Wednesday,9
Evos,2026-03-14 13:36:28,Lavash,27000,1,27000,2,Saturday,13
Oqtepa Lavash,2026-03-17 21:59:27,Hot-dog,20500,5,102500,1,Tuesday,21
Max Way,2026-03-22 20:03:23,Burger,23500,1,23500,1,Sunday,20
Feed Up,2026-03-06 03:27:44,Lavash,33000,2,66000,1,Friday,3
Oqtepa Lavash,2026-03-14 18:30:08,Burger,28000,2,56000,2,Saturday,18
Oqtepa Lavash,2026-03-06 20:08:08,Burger,22000,1,22000,1,Friday,20
KFC,2026-03-10 23:05:08,Burger,35000,4,140000,2,Tuesday,23
KFC,2026-03-15 13:27:35,Cola,18000,2,36000,1,Sunday,13
Evos,2026-03-15 20:15:45,Pizza,38000,1,38000,3,Sunday,20
Max Way,2026-02-27 14:23:07,Lavash,33000,2,66000,2,Friday,14
Evos,2026-03-27 22:49:17,Hot-dog,22000,2,44000,1,Friday,22
Max Way,2026-03-16 18:42:04,Lavash,34500,2,69000,2,Monday,18
Oqtepa Lavash,2026-03-08 19:30:29,Lavash,32000,4,128000,1,Sunday,19
Oqtepa Lavash,2026-03-27 11:10:02,Burger,31500,3,94500,1,Friday,11
Evos,2026-03-02 05:18:51,Burger,22500,1,22500,1,Monday,5
